circuit,k,cut_cost,num_qubits,num_nodes,max_partition_size,min_partition_size,avg_partition_size
twolocalrandom_indep_qiskit_105,16,187,98910,0,98714,13,6181.875
qpeexact_indep_qiskit_53,2,78,8634,0,8581,53,4317.0
qpeexact_indep_qiskit_53,4,89,8634,0,8555,26,2158.5
qpeexact_indep_qiskit_53,8,91,8634,0,8542,13,1079.25
qpeexact_indep_qiskit_53,16,87,8634,0,8535,6,539.625
twolocalrandom_indep_qiskit_111,2,165,110556,0,110445,111,55278.0
twolocalrandom_indep_qiskit_111,4,190,110556,0,110390,55,27639.0
twolocalrandom_indep_qiskit_111,8,200,110556,0,110362,27,13819.5
twolocalrandom_indep_qiskit_111,16,199,110556,0,110348,13,6909.75
wstate_indep_qiskit_129,2,349,2051,0,1714,337,1025.5
wstate_indep_qiskit_129,4,426,2051,0,1550,164,512.75
wstate_indep_qiskit_129,8,466,2051,0,1468,82,256.375
wstate_indep_qiskit_129,16,395,2051,0,1428,28,128.1875
pricingcall_indep_qiskit_19,2,551,4420,0,3519,901,2210.0
pricingcall_indep_qiskit_19,4,1430,4420,0,3069,450,1105.0
pricingcall_indep_qiskit_19,8,1479,4420,0,2843,225,552.5
pricingcall_indep_qiskit_19,16,59,4420,0,2621,2,276.25
qpeexact_indep_qiskit_84,2,42,21496,0,21412,84,10748.0
qpeexact_indep_qiskit_84,4,63,21496,0,21370,42,5374.0
qpeexact_indep_qiskit_84,8,150,21496,0,21349,21,2687.0
qpeexact_indep_qiskit_84,16,147,21496,0,21339,10,1343.5
wstate_indep_qiskit_115,2,242,1827,0,1602,225,913.5
wstate_indep_qiskit_115,4,287,1827,0,1494,108,456.75
wstate_indep_qiskit_115,8,288,1827,0,1440,54,228.375
wstate_indep_qiskit_115,16,221,1827,0,1415,14,114.1875
pricingcall_indep_qiskit_25,2,38,28878,0,14689,14189,14439.0
pricingcall_indep_qiskit_25,4,42,28878,0,14679,10,7219.5
pricingcall_indep_qiskit_25,8,42,28878,0,14674,4,3609.75
pricingcall_indep_qiskit_25,16,41,28878,0,14672,2,1804.875
wstate_indep_qiskit_101,2,150,1603,0,1480,123,801.5
wstate_indep_qiskit_101,4,173,1603,0,1430,50,400.75
wstate_indep_qiskit_101,8,182,1603,0,1405,25,200.375
wstate_indep_qiskit_101,16,181,1603,0,1392,12,100.1875
qpeexact_indep_qiskit_90,2,45,24652,0,24562,90,12326.0
qpeexact_indep_qiskit_90,4,154,24652,0,24517,45,6163.0
qpeexact_indep_qiskit_90,8,161,24652,0,24495,22,3081.5
qpeexact_indep_qiskit_90,16,158,24652,0,24484,11,1540.75
qft_indep_qiskit_58,2,2273,10266,0,6395,3871,5133.0
qft_indep_qiskit_58,4,3646,10266,0,4611,1781,2566.5
qft_indep_qiskit_58,8,3832,10266,0,3728,874,1283.25
qft_indep_qiskit_58,16,3183,10266,0,3317,216,641.625
qwalk-noancilla_indep_qiskit_6,2,3,3981,0,3978,3,1990.5
qwalk-noancilla_indep_qiskit_6,4,5,3981,0,3976,1,995.25
qwalk-noancilla_indep_qiskit_6,8,5,3981,0,3975,0,497.625
qwalk-noancilla_indep_qiskit_6,16,5,3981,0,3975,0,248.8125
ghz_indep_qiskit_87,2,193,691,0,376,315,345.5
ghz_indep_qiskit_87,4,360,691,0,220,156,172.75
ghz_indep_qiskit_87,8,421,691,0,142,78,86.375
ghz_indep_qiskit_87,16,391,691,0,103,32,43.1875
qftentangled_indep_qiskit_106,2,179,34657,0,32885,1772,17328.5
qftentangled_indep_qiskit_106,4,208,34657,0,32832,50,8664.25
qftentangled_indep_qiskit_106,8,206,34657,0,32814,13,4332.125
qftentangled_indep_qiskit_106,16,213,34657,0,32807,6,2166.0625
qft_indep_qiskit_64,2,2872,12480,0,7652,4828,6240.0
qft_indep_qiskit_64,4,4767,12480,0,5401,2248,3120.0
qft_indep_qiskit_64,8,5145,12480,0,4285,1107,1560.0
qft_indep_qiskit_64,16,4370,12480,0,3759,299,780.0
qftentangled_indep_qiskit_89,2,6253,24556,0,14052,10504,12278.0
qftentangled_indep_qiskit_89,4,10436,24556,0,9276,4773,6139.0
qftentangled_indep_qiskit_89,8,11641,24556,0,6897,2370,3069.5
qftentangled_indep_qiskit_89,16,10669,24556,0,5750,789,1534.75
qft_indep_qiskit_70,2,3559,14910,0,9017,5893,7455.0
qft_indep_qiskit_70,4,5812,14910,0,6246,2768,3727.5
qft_indep_qiskit_70,8,6396,14910,0,4869,1367,1863.75
qft_indep_qiskit_70,16,5742,14910,0,4216,395,931.875
qftentangled_indep_qiskit_112,2,287,38635,0,36626,2009,19317.5
qftentangled_indep_qiskit_112,4,341,38635,0,36484,139,9658.75
qftentangled_indep_qiskit_112,8,307,38635,0,36422,53,4829.375
qftentangled_indep_qiskit_112,16,270,38635,0,36407,7,2414.6875
ghz_indep_qiskit_93,2,209,739,0,400,339,369.5
ghz_indep_qiskit_93,4,389,739,0,232,168,184.75
ghz_indep_qiskit_93,8,457,739,0,148,84,92.375
ghz_indep_qiskit_93,16,427,739,0,106,35,46.1875
ghz_indep_qiskit_78,2,168,619,0,340,279,309.5
ghz_indep_qiskit_78,4,315,619,0,202,138,154.75
ghz_indep_qiskit_78,8,367,619,0,133,69,77.375
ghz_indep_qiskit_78,16,336,619,0,99,28,38.6875
qnn_indep_qiskit_116,2,58,174806,0,174690,116,87403.0
qnn_indep_qiskit_116,4,87,174806,0,174632,58,43701.5
qnn_indep_qiskit_116,8,210,174806,0,174603,29,21850.75
qnn_indep_qiskit_116,16,209,174806,0,174589,14,10925.375
qftentangled_indep_qiskit_76,2,4328,18007,0,10490,7517,9003.5
qftentangled_indep_qiskit_76,4,7215,18007,0,7144,3343,4501.75
qftentangled_indep_qiskit_76,8,7782,18007,0,5480,1655,2250.875
qftentangled_indep_qiskit_76,16,7006,18007,0,4686,505,1125.4375
qftentangled_indep_qiskit_62,2,2696,12085,0,7221,4864,6042.5
qftentangled_indep_qiskit_62,4,4325,12085,0,5132,2086,3021.25
qftentangled_indep_qiskit_62,8,4679,12085,0,4096,1026,1510.625
qftentangled_indep_qiskit_62,16,3956,12085,0,3610,270,755.3125
graphstate_indep_qiskit_129,2,389,1161,0,595,566,580.5
graphstate_indep_qiskit_129,4,723,1161,0,317,274,290.25
graphstate_indep_qiskit_129,8,704,1161,0,173,130,145.125
graphstate_indep_qiskit_129,16,692,1161,0,101,58,72.5625
qnn_indep_qiskit_102,2,51,135144,0,135042,102,67572.0
qnn_indep_qiskit_102,4,175,135144,0,134991,51,33786.0
qnn_indep_qiskit_102,8,183,135144,0,134966,25,16893.0
qnn_indep_qiskit_102,16,182,135144,0,134953,12,8446.5
dj_indep_qiskit_128,2,64,1272,0,1144,128,636.0
dj_indep_qiskit_128,4,96,1272,0,1080,64,318.0
dj_indep_qiskit_128,8,112,1272,0,1048,32,159.0
dj_indep_qiskit_128,16,161,1272,0,762,19,79.5
ghz_indep_qiskit_44,2,84,347,0,204,143,173.5
ghz_indep_qiskit_44,4,156,347,0,134,70,86.75
ghz_indep_qiskit_44,8,172,347,0,99,35,43.375
ghz_indep_qiskit_44,16,137,347,0,82,11,21.6875
graphstate_indep_qiskit_101,2,285,909,0,483,426,454.5
graphstate_indep_qiskit_101,4,432,909,0,263,206,227.25
graphstate_indep_qiskit_101,8,433,909,0,154,82,113.625
graphstate_indep_qiskit_101,16,471,909,0,110,38,56.8125
portfolioqaoa_indep_qiskit_17,2,24,2550,0,2533,17,1275.0
portfolioqaoa_indep_qiskit_17,4,26,2550,0,2525,8,637.5
portfolioqaoa_indep_qiskit_17,8,24,2550,0,2521,4,318.75
portfolioqaoa_indep_qiskit_17,16,17,2550,0,2519,2,159.375
dj_indep_qiskit_100,2,50,992,0,892,100,496.0
dj_indep_qiskit_100,4,75,992,0,842,50,248.0
dj_indep_qiskit_100,8,180,992,0,817,25,124.0
dj_indep_qiskit_100,16,341,992,0,600,26,62.0
dj_indep_qiskit_114,2,57,1132,0,1018,114,566.0
dj_indep_qiskit_114,4,196,1132,0,961,57,283.0
dj_indep_qiskit_114,8,206,1132,0,933,28,141.5
dj_indep_qiskit_114,16,312,1132,0,678,23,70.75
graphstate_indep_qiskit_115,2,360,1035,0,539,496,517.5
graphstate_indep_qiskit_115,4,620,1035,0,298,240,258.75
graphstate_indep_qiskit_115,8,612,1035,0,171,114,129.375
graphstate_indep_qiskit_115,16,598,1035,0,107,49,64.6875
qwalk-v-chain_indep_qiskit_7,2,9,561,0,539,22,280.5
qwalk-v-chain_indep_qiskit_7,4,10,561,0,537,2,140.25
qwalk-v-chain_indep_qiskit_7,8,10,561,0,536,0,70.125
qwalk-v-chain_indep_qiskit_7,16,10,561,0,536,0,35.0625
ghz_indep_qiskit_50,2,102,395,0,228,167,197.5
ghz_indep_qiskit_50,4,185,395,0,146,82,98.75
ghz_indep_qiskit_50,8,208,395,0,105,41,49.375
ghz_indep_qiskit_50,16,172,395,0,85,14,24.6875
wstate_indep_qiskit_58,2,300,915,0,516,399,457.5
wstate_indep_qiskit_58,4,454,915,0,321,195,228.75
wstate_indep_qiskit_58,8,543,915,0,224,97,114.375
wstate_indep_qiskit_58,16,468,915,0,176,35,57.1875
graphstate_indep_qiskit_18,2,29,162,0,84,78,81.0
graphstate_indep_qiskit_18,4,59,162,0,53,24,40.5
graphstate_indep_qiskit_18,8,44,162,0,38,8,20.25
graphstate_indep_qiskit_18,16,23,162,0,32,2,10.125
qnn_indep_qiskit_83,2,123,89468,0,89385,83,44734.0
qnn_indep_qiskit_83,4,141,89468,0,89344,41,22367.0
qnn_indep_qiskit_83,8,148,89468,0,89323,20,11183.5
qnn_indep_qiskit_83,16,145,89468,0,89313,10,5591.75
qpeinexact_indep_qiskit_15,2,21,730,0,715,15,365.0
qpeinexact_indep_qiskit_15,4,22,730,0,708,7,182.5
qpeinexact_indep_qiskit_15,8,20,730,0,704,3,91.25
qpeinexact_indep_qiskit_15,16,14,730,0,702,0,45.625
qnn_indep_qiskit_97,2,144,122214,0,122117,97,61107.0
qnn_indep_qiskit_97,4,166,122214,0,122069,48,30553.5
qnn_indep_qiskit_97,8,174,122214,0,122045,24,15276.75
qnn_indep_qiskit_97,16,172,122214,0,122033,12,7638.375
wstate_indep_qiskit_64,2,335,1011,0,564,447,505.5
wstate_indep_qiskit_64,4,452,1011,0,345,219,252.75
wstate_indep_qiskit_64,8,564,1011,0,236,109,126.375
wstate_indep_qiskit_64,16,498,1011,0,182,41,63.1875
graphstate_indep_qiskit_24,2,41,216,0,133,83,108.0
graphstate_indep_qiskit_24,4,43,216,0,81,31,54.0
graphstate_indep_qiskit_24,8,41,216,0,63,12,27.0
graphstate_indep_qiskit_24,16,47,216,0,55,4,13.5
qpeinexact_indep_qiskit_29,2,42,2634,0,2605,29,1317.0
qpeinexact_indep_qiskit_29,4,47,2634,0,2591,14,658.5
qpeinexact_indep_qiskit_29,8,46,2634,0,2584,7,329.25
qpeinexact_indep_qiskit_29,16,40,2634,0,2580,3,164.625
wstate_indep_qiskit_70,2,374,1107,0,612,495,553.5
wstate_indep_qiskit_70,4,570,1107,0,369,243,276.75
wstate_indep_qiskit_70,8,696,1107,0,248,121,138.375
wstate_indep_qiskit_70,16,624,1107,0,188,47,69.1875
graphstate_indep_qiskit_30,2,44,270,0,139,131,135.0
graphstate_indep_qiskit_30,4,115,270,0,79,42,67.5
graphstate_indep_qiskit_30,8,87,270,0,52,16,33.75
graphstate_indep_qiskit_30,16,71,270,0,43,6,16.875
qnn_indep_qiskit_40,2,20,20754,0,20714,40,10377.0
qnn_indep_qiskit_40,4,30,20754,0,20694,20,5188.5
qnn_indep_qiskit_40,8,35,20754,0,20684,10,2594.25
qnn_indep_qiskit_40,16,62,20754,0,20679,5,1297.125
qnn_indep_qiskit_54,2,27,37848,0,37794,54,18924.0
qnn_indep_qiskit_54,4,91,37848,0,37767,27,9462.0
qnn_indep_qiskit_54,8,93,37848,0,37754,13,4731.0
qnn_indep_qiskit_54,16,89,37848,0,37747,6,2365.5
portfolioqaoa_indep_qiskit_9,2,12,702,0,693,9,351.0
portfolioqaoa_indep_qiskit_9,4,12,702,0,689,4,175.5
portfolioqaoa_indep_qiskit_9,8,9,702,0,687,2,87.75
portfolioqaoa_indep_qiskit_9,16,8,702,0,686,0,43.875
qnn_indep_qiskit_68,2,34,60038,0,59970,68,30019.0
qnn_indep_qiskit_68,4,51,60038,0,59936,34,15009.5
qnn_indep_qiskit_68,8,120,60038,0,59919,17,7504.75
qnn_indep_qiskit_68,16,116,60038,0,59911,8,3752.375
wstate_indep_qiskit_99,2,664,1571,0,844,727,785.5
wstate_indep_qiskit_99,4,853,1571,0,485,359,392.75
wstate_indep_qiskit_99,8,1071,1571,0,306,179,196.375
wstate_indep_qiskit_99,16,999,1571,0,217,76,98.1875
qnn_indep_qiskit_42,2,21,22884,0,22842,42,11442.0
qnn_indep_qiskit_42,4,70,22884,0,22821,21,5721.0
qnn_indep_qiskit_42,8,71,22884,0,22811,10,2860.5
qnn_indep_qiskit_42,16,65,22884,0,22806,5,1430.25
qnn_indep_qiskit_56,2,28,40706,0,40650,56,20353.0
qnn_indep_qiskit_56,4,42,40706,0,40622,28,10176.5
qnn_indep_qiskit_56,8,49,40706,0,40608,14,5088.25
qnn_indep_qiskit_56,16,93,40706,0,40601,7,2544.125
twolocalrandom_indep_qiskit_3,2,3,72,0,69,3,36.0
twolocalrandom_indep_qiskit_3,4,2,72,0,68,0,18.0
twolocalrandom_indep_qiskit_3,8,2,72,0,68,0,9.0
twolocalrandom_indep_qiskit_3,16,2,72,0,68,0,4.5
graphstate_indep_qiskit_26,2,40,234,0,149,85,117.0
graphstate_indep_qiskit_26,4,108,234,0,103,39,58.5
graphstate_indep_qiskit_26,8,58,234,0,74,9,29.25
graphstate_indep_qiskit_26,16,48,234,0,69,4,14.625
wstate_indep_qiskit_66,2,348,1043,0,580,463,521.5
wstate_indep_qiskit_66,4,531,1043,0,353,227,260.75
wstate_indep_qiskit_66,8,645,1043,0,240,113,130.375
wstate_indep_qiskit_66,16,572,1043,0,184,43,65.1875
graphstate_indep_qiskit_32,2,51,288,0,159,129,144.0
graphstate_indep_qiskit_32,4,89,288,0,96,45,72.0
graphstate_indep_qiskit_32,8,61,288,0,64,13,36.0
graphstate_indep_qiskit_32,16,51,288,0,56,5,18.0
grover-noancilla_indep_qiskit_11,2,23,460433,0,454296,6137,230216.5
grover-noancilla_indep_qiskit_11,4,24,460433,0,454291,5,115108.25
grover-noancilla_indep_qiskit_11,8,22,460433,0,454288,2,57554.125
grover-noancilla_indep_qiskit_11,16,19,460433,0,454287,0,28777.0625
wstate_indep_qiskit_72,2,389,1139,0,628,511,569.5
wstate_indep_qiskit_72,4,522,1139,0,377,251,284.75
wstate_indep_qiskit_72,8,659,1139,0,252,125,142.375
wstate_indep_qiskit_72,16,649,1139,0,190,49,71.1875
qpeinexact_indep_qiskit_17,2,24,930,0,913,17,465.0
qpeinexact_indep_qiskit_17,4,26,930,0,905,8,232.5
qpeinexact_indep_qiskit_17,8,24,930,0,901,4,116.25
qpeinexact_indep_qiskit_17,16,17,930,0,899,2,58.125
qnn_indep_qiskit_81,2,120,85206,0,85125,81,42603.0
qnn_indep_qiskit_81,4,138,85206,0,85085,40,21301.5
qnn_indep_qiskit_81,8,144,85206,0,85065,20,10650.75
qnn_indep_qiskit_81,16,141,85206,0,85055,10,5325.375
qnn_indep_qiskit_95,2,141,117224,0,117129,95,58612.0
qnn_indep_qiskit_95,4,162,117224,0,117082,47,29306.0
qnn_indep_qiskit_95,8,170,117224,0,117058,23,14653.0
qnn_indep_qiskit_95,16,168,117224,0,117046,11,7326.5
dj_indep_qiskit_102,2,51,1012,0,910,102,506.0
dj_indep_qiskit_102,4,175,1012,0,859,51,253.0
dj_indep_qiskit_102,8,183,1012,0,834,25,126.5
dj_indep_qiskit_102,16,344,1012,0,609,26,63.25
qnn_indep_qiskit_128,2,64,212858,0,212730,128,106429.0
qnn_indep_qiskit_128,4,96,212858,0,212666,64,53214.5
qnn_indep_qiskit_128,8,112,212858,0,212634,32,26607.25
qnn_indep_qiskit_128,16,120,212858,0,212618,16,13303.625
portfolioqaoa_indep_qiskit_15,2,21,1980,0,1965,15,990.0
portfolioqaoa_indep_qiskit_15,4,22,1980,0,1958,7,495.0
portfolioqaoa_indep_qiskit_15,8,20,1980,0,1954,3,247.5
portfolioqaoa_indep_qiskit_15,16,14,1980,0,1952,0,123.75
graphstate_indep_qiskit_103,2,304,927,0,485,442,463.5
graphstate_indep_qiskit_103,4,451,927,0,266,215,231.75
graphstate_indep_qiskit_103,8,547,927,0,153,96,115.875
graphstate_indep_qiskit_103,16,457,927,0,98,40,57.9375
qftentangled_indep_qiskit_48,2,1434,7339,0,4540,2799,3669.5
qftentangled_indep_qiskit_48,4,2306,7339,0,3413,1124,1834.75
qftentangled_indep_qiskit_48,8,2358,7339,0,2859,545,917.375
qftentangled_indep_qiskit_48,16,1788,7339,0,2608,108,458.6875
ghz_indep_qiskit_46,2,90,363,0,212,151,181.5
ghz_indep_qiskit_46,4,165,363,0,138,74,90.75
ghz_indep_qiskit_46,8,184,363,0,101,37,45.375
ghz_indep_qiskit_46,16,149,363,0,83,12,22.6875
ghz_indep_qiskit_52,2,106,411,0,236,175,205.5
ghz_indep_qiskit_52,4,195,411,0,150,86,102.75
ghz_indep_qiskit_52,8,219,411,0,107,43,51.375
ghz_indep_qiskit_52,16,184,411,0,86,15,25.6875
qwalk-v-chain_indep_qiskit_5,2,4,281,0,269,12,140.5
qwalk-v-chain_indep_qiskit_5,4,6,281,0,268,1,70.25
qwalk-v-chain_indep_qiskit_5,8,6,281,0,267,0,35.125
qwalk-v-chain_indep_qiskit_5,16,6,281,0,267,0,17.5625
graphstate_indep_qiskit_117,2,360,1053,0,534,519,526.5
graphstate_indep_qiskit_117,4,457,1053,0,276,254,263.25
graphstate_indep_qiskit_117,8,628,1053,0,151,114,131.625
graphstate_indep_qiskit_117,16,618,1053,0,93,51,65.8125
dj_indep_qiskit_116,2,58,1152,0,1036,116,576.0
dj_indep_qiskit_116,4,87,1152,0,978,58,288.0
dj_indep_qiskit_116,8,210,1152,0,949,29,144.0
dj_indep_qiskit_116,16,305,1152,0,693,22,72.0
qftentangled_indep_qiskit_74,2,4082,17089,0,9987,7102,8544.5
qftentangled_indep_qiskit_74,4,6659,17089,0,6839,3145,4272.25
qftentangled_indep_qiskit_74,8,7253,17089,0,5274,1556,2136.125
qftentangled_indep_qiskit_74,16,6473,17089,0,4528,467,1068.0625
qnn_indep_qiskit_114,2,57,168828,0,168714,114,84414.0
qnn_indep_qiskit_114,4,196,168828,0,168657,57,42207.0
qnn_indep_qiskit_114,8,206,168828,0,168629,28,21103.5
qnn_indep_qiskit_114,16,205,168828,0,168615,14,10551.75
qft_indep_qiskit_99,2,7803,29697,0,17137,12560,14848.5
qft_indep_qiskit_99,4,13160,29697,0,11089,6045,7424.25
qft_indep_qiskit_99,8,14736,29697,0,8074,3006,3712.125
qft_indep_qiskit_99,16,14233,29697,0,6612,1051,1856.0625
qnn_indep_qiskit_100,2,50,129894,0,129794,100,64947.0
qnn_indep_qiskit_100,4,75,129894,0,129744,50,32473.5
qnn_indep_qiskit_100,8,180,129894,0,129719,25,16236.75
qnn_indep_qiskit_100,16,178,129894,0,129707,12,8118.375
qftentangled_indep_qiskit_60,2,2482,11335,0,6802,4533,5667.5
qftentangled_indep_qiskit_60,4,4073,11335,0,4868,1931,2833.75
qftentangled_indep_qiskit_60,8,4223,11335,0,3910,949,1416.875
qftentangled_indep_qiskit_60,16,3560,11335,0,3463,242,708.4375
qft_indep_qiskit_66,2,3099,13266,0,8095,5171,6633.0
qft_indep_qiskit_66,4,5035,13266,0,5677,2415,3316.5
qft_indep_qiskit_66,8,5399,13266,0,4477,1191,1658.25
qft_indep_qiskit_66,16,4806,13266,0,3910,329,829.125
qftentangled_indep_qiskit_104,2,161,33379,0,31662,1717,16689.5
qftentangled_indep_qiskit_104,4,183,33379,0,31626,33,8344.75
qftentangled_indep_qiskit_104,8,196,33379,0,31613,13,4172.375
qftentangled_indep_qiskit_104,16,202,33379,0,31607,6,2086.1875
ghz_indep_qiskit_85,2,187,675,0,368,307,337.5
ghz_indep_qiskit_85,4,351,675,0,216,152,168.75
ghz_indep_qiskit_85,8,409,675,0,140,76,84.375
ghz_indep_qiskit_85,16,379,675,0,102,31,42.1875
ghz_indep_qiskit_91,2,205,723,0,392,331,361.5
ghz_indep_qiskit_91,4,381,723,0,228,164,180.75
ghz_indep_qiskit_91,8,445,723,0,146,82,90.375
ghz_indep_qiskit_91,16,415,723,0,105,34,45.1875
qftentangled_indep_qiskit_110,2,241,37285,0,35367,1918,18642.5
qftentangled_indep_qiskit_110,4,293,37285,0,35261,103,9321.25
qftentangled_indep_qiskit_110,8,256,37285,0,35217,35,4660.625
qftentangled_indep_qiskit_110,16,247,37285,0,35207,6,2330.3125
qft_indep_qiskit_72,2,3790,15768,0,9496,6272,7884.0
qft_indep_qiskit_72,4,6336,15768,0,6539,2954,3942.0
qft_indep_qiskit_72,8,6950,15768,0,5070,1460,1971.0
qft_indep_qiskit_72,16,6119,15768,0,4371,430,985.5
qwalk-noancilla_indep_qiskit_4,2,4,696,0,652,44,348.0
qwalk-noancilla_indep_qiskit_4,4,5,696,0,650,2,174.0
qwalk-noancilla_indep_qiskit_4,8,5,696,0,650,0,87.0
qwalk-noancilla_indep_qiskit_4,16,5,696,0,650,0,43.5
wstate_indep_qiskit_117,2,257,1859,0,1618,241,929.5
wstate_indep_qiskit_117,4,307,1859,0,1502,116,464.75
wstate_indep_qiskit_117,8,313,1859,0,1444,58,232.375
wstate_indep_qiskit_117,16,242,1859,0,1416,16,116.1875
qpeexact_indep_qiskit_86,2,43,22524,0,22438,86,11262.0
qpeexact_indep_qiskit_86,4,147,22524,0,22395,43,5631.0
qpeexact_indep_qiskit_86,8,153,22524,0,22374,21,2815.5
qpeexact_indep_qiskit_86,16,151,22524,0,22363,10,1407.75
qpeexact_indep_qiskit_92,2,46,25752,0,25660,92,12876.0
qpeexact_indep_qiskit_92,4,69,25752,0,25614,46,6438.0
qpeexact_indep_qiskit_92,8,165,25752,0,25591,23,3219.0
qpeexact_indep_qiskit_92,16,162,25752,0,25580,11,1609.5
wstate_indep_qiskit_103,2,156,1635,0,1506,129,817.5
wstate_indep_qiskit_103,4,178,1635,0,1452,51,408.75
wstate_indep_qiskit_103,8,187,1635,0,1426,25,204.375
wstate_indep_qiskit_103,16,186,1635,0,1413,12,102.1875
twolocalrandom_indep_qiskit_19,2,27,3192,0,3173,19,1596.0
twolocalrandom_indep_qiskit_19,4,29,3192,0,3164,9,798.0
twolocalrandom_indep_qiskit_19,8,28,3192,0,3159,4,399.0
twolocalrandom_indep_qiskit_19,16,21,3192,0,3157,2,199.5
twolocalrandom_indep_qiskit_107,2,159,102720,0,102613,107,51360.0
twolocalrandom_indep_qiskit_107,4,183,102720,0,102560,53,25680.0
twolocalrandom_indep_qiskit_107,8,193,102720,0,102533,26,12840.0
twolocalrandom_indep_qiskit_107,16,191,102720,0,102520,13,6420.0
qpeexact_indep_qiskit_45,2,66,6250,0,6205,45,3125.0
qpeexact_indep_qiskit_45,4,75,6250,0,6183,22,1562.5
qpeexact_indep_qiskit_45,8,76,6250,0,6172,11,781.25
qpeexact_indep_qiskit_45,16,71,6250,0,6166,5,390.625
twolocalrandom_indep_qiskit_113,2,168,114582,0,114469,113,57291.0
twolocalrandom_indep_qiskit_113,4,194,114582,0,114413,56,28645.5
twolocalrandom_indep_qiskit_113,8,204,114582,0,114385,28,14322.75
twolocalrandom_indep_qiskit_113,16,203,114582,0,114371,14,7161.375
qpeexact_indep_qiskit_51,2,75,8002,0,7951,51,4001.0
qpeexact_indep_qiskit_51,4,85,8002,0,7926,25,2000.5
qpeexact_indep_qiskit_51,8,88,8002,0,7913,12,1000.25
qpeexact_indep_qiskit_51,16,83,8002,0,7907,6,500.125
random_indep_qiskit_8,2,44,473,0,415,58,236.5
random_indep_qiskit_8,4,19,473,0,363,6,118.25
random_indep_qiskit_8,8,14,473,0,359,1,59.125
random_indep_qiskit_8,16,14,473,0,359,0,29.5625
twolocalrandom_indep_qiskit_25,2,36,5550,0,5525,25,2775.0
twolocalrandom_indep_qiskit_25,4,40,5550,0,5513,12,1387.5
twolocalrandom_indep_qiskit_25,8,39,5550,0,5507,6,693.75
twolocalrandom_indep_qiskit_25,16,32,5550,0,5504,3,346.875
qpeexact_indep_qiskit_79,2,117,19034,0,18955,79,9517.0
qpeexact_indep_qiskit_79,4,134,19034,0,18916,39,4758.5
qpeexact_indep_qiskit_79,8,140,19034,0,18896,19,2379.25
qpeexact_indep_qiskit_79,16,137,19034,0,18886,9,1189.625
twolocalrandom_indep_qiskit_31,2,45,8556,0,8525,31,4278.0
twolocalrandom_indep_qiskit_31,4,50,8556,0,8510,15,2139.0
twolocalrandom_indep_qiskit_31,8,50,8556,0,8502,7,1069.5
twolocalrandom_indep_qiskit_31,16,44,8556,0,8498,3,534.75
ae_indep_qiskit_94,2,47,27345,0,27251,94,13672.5
ae_indep_qiskit_94,4,161,27345,0,27204,47,6836.25
ae_indep_qiskit_94,8,168,27345,0,27181,23,3418.125
ae_indep_qiskit_94,16,166,27345,0,27169,11,1709.0625
su2random_indep_qiskit_69,2,102,42642,0,42573,69,21321.0
su2random_indep_qiskit_69,4,117,42642,0,42539,34,10660.5
su2random_indep_qiskit_69,8,121,42642,0,42522,17,5330.25
su2random_indep_qiskit_69,16,118,42642,0,42513,8,2665.125
ae_indep_qiskit_80,2,40,19911,0,19831,80,9955.5
ae_indep_qiskit_80,4,60,19911,0,19791,40,4977.75
ae_indep_qiskit_80,8,70,19911,0,19771,20,2488.875
ae_indep_qiskit_80,16,75,19911,0,19761,10,1244.4375
ae_indep_qiskit_121,2,180,45003,0,44882,121,22501.5
ae_indep_qiskit_121,4,208,45003,0,44822,60,11250.75
ae_indep_qiskit_121,8,219,45003,0,44792,30,5625.375
ae_indep_qiskit_121,16,218,45003,0,44777,15,2812.6875
random_indep_qiskit_88,2,813,66584,0,65563,1021,33292.0
random_indep_qiskit_88,4,874,66584,0,65035,493,16646.0
random_indep_qiskit_88,8,826,66584,0,64842,153,8323.0
random_indep_qiskit_88,16,664,66584,0,64769,39,4161.5
su2random_indep_qiskit_55,2,81,27060,0,27005,55,13530.0
su2random_indep_qiskit_55,4,92,27060,0,26978,27,6765.0
su2random_indep_qiskit_55,8,95,27060,0,26964,13,3382.5
su2random_indep_qiskit_55,16,91,27060,0,26957,6,1691.25
qpeinexact_indep_qiskit_7,2,9,170,0,163,7,85.0
qpeinexact_indep_qiskit_7,4,8,170,0,160,3,42.5
qpeinexact_indep_qiskit_7,8,6,170,0,158,0,21.25
qpeinexact_indep_qiskit_7,16,6,170,0,158,0,10.625
ae_indep_qiskit_109,2,162,36615,0,36506,109,18307.5
ae_indep_qiskit_109,4,187,36615,0,36452,54,9153.75
ae_indep_qiskit_109,8,196,36615,0,36425,27,4576.875
ae_indep_qiskit_109,16,195,36615,0,36411,13,2288.4375
su2random_indep_qiskit_41,2,60,15006,0,14965,41,7503.0
su2random_indep_qiskit_41,4,68,15006,0,14945,20,3751.5
su2random_indep_qiskit_41,8,69,15006,0,14935,10,1875.75
su2random_indep_qiskit_41,16,63,15006,0,14930,5,937.875
pricingput_indep_qiskit_21,2,1070,8117,0,6317,1800,4058.5
pricingput_indep_qiskit_21,4,2846,8117,0,5418,899,2029.25
pricingput_indep_qiskit_21,8,2955,8117,0,4968,449,1014.625
pricingput_indep_qiskit_21,16,224,8117,0,4533,14,507.3125
realamprandom_indep_qiskit_102,2,51,93330,0,93228,102,46665.0
