circuit,overhead,cut_cost,num_qubits,num_nodes,num_hyperedges,k,cap
qftentangled_indep_qiskit_2,1.5,1,25,0,0,4,9
qftentangled_indep_qiskit_2,2.0,1,25,0,0,4,12
pricingput_indep_qiskit_9,1.0,14,474,0,0,4,118
pricingput_indep_qiskit_9,1.1,14,474,0,0,4,130
pricingput_indep_qiskit_9,1.2,14,474,0,0,4,142
pricingput_indep_qiskit_9,1.3,14,474,0,0,4,154
pricingput_indep_qiskit_9,1.5,14,474,0,0,4,177
pricingput_indep_qiskit_9,2.0,14,474,0,0,4,237
ghz_indep_qiskit_22,1.0,46,171,0,0,4,42
ghz_indep_qiskit_22,1.1,46,171,0,0,4,47
ghz_indep_qiskit_22,1.2,46,171,0,0,4,51
ghz_indep_qiskit_22,1.3,46,171,0,0,4,55
ghz_indep_qiskit_22,1.5,46,171,0,0,4,64
ghz_indep_qiskit_22,2.0,46,171,0,0,4,85
qftentangled_indep_qiskit_38,1.0,1167,4669,0,0,4,1167
qftentangled_indep_qiskit_38,1.1,1167,4669,0,0,4,1283
qftentangled_indep_qiskit_38,1.2,1167,4669,0,0,4,1400
qftentangled_indep_qiskit_38,1.3,1167,4669,0,0,4,1517
qftentangled_indep_qiskit_38,1.5,1167,4669,0,0,4,1750
qftentangled_indep_qiskit_38,2.0,1167,4669,0,0,4,2334
ghz_indep_qiskit_36,1.0,115,283,0,0,4,70
ghz_indep_qiskit_36,1.1,115,283,0,0,4,77
ghz_indep_qiskit_36,1.2,115,283,0,0,4,84
ghz_indep_qiskit_36,1.3,115,283,0,0,4,91
ghz_indep_qiskit_36,1.5,115,283,0,0,4,106
ghz_indep_qiskit_36,2.0,115,283,0,0,4,141
qftentangled_indep_qiskit_10,1.0,87,385,0,0,4,96
qftentangled_indep_qiskit_10,1.1,87,385,0,0,4,105
qftentangled_indep_qiskit_10,1.2,87,385,0,0,4,115
qftentangled_indep_qiskit_10,1.3,87,385,0,0,4,125
qftentangled_indep_qiskit_10,1.5,87,385,0,0,4,144
qftentangled_indep_qiskit_10,2.0,87,385,0,0,4,192
graphstate_indep_qiskit_42,1.0,113,378,0,0,4,94
graphstate_indep_qiskit_42,1.1,113,378,0,0,4,103
graphstate_indep_qiskit_42,1.2,113,378,0,0,4,113
graphstate_indep_qiskit_42,1.3,113,378,0,0,4,122
graphstate_indep_qiskit_42,1.5,113,378,0,0,4,141
graphstate_indep_qiskit_42,2.0,113,378,0,0,4,189
qaoa_indep_qiskit_11,1.0,20,187,0,0,4,46
qaoa_indep_qiskit_11,1.1,20,187,0,0,4,51
qaoa_indep_qiskit_11,1.2,20,187,0,0,4,56
qaoa_indep_qiskit_11,1.3,20,187,0,0,4,60
qaoa_indep_qiskit_11,1.5,20,187,0,0,4,70
qaoa_indep_qiskit_11,2.0,20,187,0,0,4,93
qft_indep_qiskit_102,1.0,176,31518,0,0,4,7879
qft_indep_qiskit_102,1.1,176,31518,0,0,4,8667
qft_indep_qiskit_102,1.2,176,31518,0,0,4,9455
qft_indep_qiskit_102,1.3,176,31518,0,0,4,10243
qft_indep_qiskit_102,1.5,176,31518,0,0,4,11819
qft_indep_qiskit_102,2.0,176,31518,0,0,4,15759
random_indep_qiskit_102,1.0,1211,91273,0,0,4,22818
random_indep_qiskit_102,1.1,1211,91273,0,0,4,25100
random_indep_qiskit_102,1.2,1211,91273,0,0,4,27381
random_indep_qiskit_102,1.3,1211,91273,0,0,4,29663
random_indep_qiskit_102,1.5,1211,91273,0,0,4,34227
random_indep_qiskit_102,2.0,1211,91273,0,0,4,45636
random_indep_qiskit_116,1.0,1319,117634,0,0,4,29408
random_indep_qiskit_116,1.1,1319,117634,0,0,4,32349
random_indep_qiskit_116,1.2,1319,117634,0,0,4,35290
random_indep_qiskit_116,1.3,1319,117634,0,0,4,38231
random_indep_qiskit_116,1.5,1319,117634,0,0,4,44112
random_indep_qiskit_116,2.0,1319,117634,0,0,4,58817
qft_indep_qiskit_116,1.0,500,40716,0,0,4,10179
qft_indep_qiskit_116,1.1,500,40716,0,0,4,11196
qft_indep_qiskit_116,1.2,500,40716,0,0,4,12214
qft_indep_qiskit_116,1.3,500,40716,0,0,4,13232
qft_indep_qiskit_116,1.5,500,40716,0,0,4,15268
qft_indep_qiskit_116,2.0,500,40716,0,0,4,20358
wstate_indep_qiskit_16,1.0,33,243,0,0,4,60
wstate_indep_qiskit_16,1.1,33,243,0,0,4,66
wstate_indep_qiskit_16,1.2,33,243,0,0,4,72
wstate_indep_qiskit_16,1.3,33,243,0,0,4,78
wstate_indep_qiskit_16,1.5,33,243,0,0,4,91
wstate_indep_qiskit_16,2.0,33,243,0,0,4,121
graphstate_indep_qiskit_56,1.0,155,504,0,0,4,126
graphstate_indep_qiskit_56,1.1,155,504,0,0,4,138
graphstate_indep_qiskit_56,1.2,155,504,0,0,4,151
graphstate_indep_qiskit_56,1.3,155,504,0,0,4,163
graphstate_indep_qiskit_56,1.5,155,504,0,0,4,189
graphstate_indep_qiskit_56,2.0,155,504,0,0,4,252
qpeinexact_indep_qiskit_73,1.0,124,16274,0,0,4,4068
qpeinexact_indep_qiskit_73,1.1,124,16274,0,0,4,4475
qpeinexact_indep_qiskit_73,1.2,124,16274,0,0,4,4882
qpeinexact_indep_qiskit_73,1.3,124,16274,0,0,4,5289
qpeinexact_indep_qiskit_73,1.5,124,16274,0,0,4,6102
qpeinexact_indep_qiskit_73,2.0,124,16274,0,0,4,8137
qpeinexact_indep_qiskit_67,1.0,113,13730,0,0,4,3432
qpeinexact_indep_qiskit_67,1.1,113,13730,0,0,4,3775
qpeinexact_indep_qiskit_67,1.2,113,13730,0,0,4,4119
qpeinexact_indep_qiskit_67,1.3,113,13730,0,0,4,4462
qpeinexact_indep_qiskit_67,1.5,113,13730,0,0,4,5148
qpeinexact_indep_qiskit_67,2.0,113,13730,0,0,4,6865
ghz_indep_qiskit_108,1.0,99,859,0,0,4,214
ghz_indep_qiskit_108,1.1,99,859,0,0,4,236
ghz_indep_qiskit_108,1.2,99,859,0,0,4,257
ghz_indep_qiskit_108,1.3,99,859,0,0,4,279
ghz_indep_qiskit_108,1.5,99,859,0,0,4,322
ghz_indep_qiskit_108,2.0,99,859,0,0,4,429
graphstate_indep_qiskit_81,1.0,437,729,0,0,4,182
graphstate_indep_qiskit_81,1.1,437,729,0,0,4,200
graphstate_indep_qiskit_81,1.2,437,729,0,0,4,218
graphstate_indep_qiskit_81,1.3,437,729,0,0,4,236
graphstate_indep_qiskit_81,1.5,437,729,0,0,4,273
graphstate_indep_qiskit_81,2.0,437,729,0,0,4,364
qpeinexact_indep_qiskit_98,1.0,168,29196,0,0,4,7299
qpeinexact_indep_qiskit_98,1.1,168,29196,0,0,4,8028
qpeinexact_indep_qiskit_98,1.2,168,29196,0,0,4,8758
qpeinexact_indep_qiskit_98,1.3,168,29196,0,0,4,9488
qpeinexact_indep_qiskit_98,1.5,168,29196,0,0,4,10948
qpeinexact_indep_qiskit_98,2.0,168,29196,0,0,4,14598
graphstate_indep_qiskit_95,1.0,495,855,0,0,4,213
graphstate_indep_qiskit_95,1.1,495,855,0,0,4,235
graphstate_indep_qiskit_95,1.2,495,855,0,0,4,256
graphstate_indep_qiskit_95,1.3,495,855,0,0,4,277
graphstate_indep_qiskit_95,1.5,495,855,0,0,4,320
graphstate_indep_qiskit_95,2.0,495,855,0,0,4,427
qnn_indep_qiskit_26,1.0,42,8756,0,0,4,2189
qnn_indep_qiskit_26,1.1,42,8756,0,0,4,2407
qnn_indep_qiskit_26,1.2,42,8756,0,0,4,2626
qnn_indep_qiskit_26,1.3,42,8756,0,0,4,2845
qnn_indep_qiskit_26,1.5,42,8756,0,0,4,3283
qnn_indep_qiskit_26,2.0,42,8756,0,0,4,4378
qnn_indep_qiskit_32,1.0,24,13274,0,0,4,3318
qnn_indep_qiskit_32,1.1,24,13274,0,0,4,3650
qnn_indep_qiskit_32,1.2,24,13274,0,0,4,3982
qnn_indep_qiskit_32,1.3,24,13274,0,0,4,4314
qnn_indep_qiskit_32,1.5,24,13274,0,0,4,4977
qnn_indep_qiskit_32,2.0,24,13274,0,0,4,6637
ghz_indep_qiskit_120,1.0,161,955,0,0,4,238
ghz_indep_qiskit_120,1.1,161,955,0,0,4,262
ghz_indep_qiskit_120,1.2,161,955,0,0,4,286
ghz_indep_qiskit_120,1.3,161,955,0,0,4,310
ghz_indep_qiskit_120,1.5,161,955,0,0,4,358
ghz_indep_qiskit_120,2.0,161,955,0,0,4,477
ghz_indep_qiskit_105,1.0,85,835,0,0,4,208
ghz_indep_qiskit_105,1.1,85,835,0,0,4,229
ghz_indep_qiskit_105,1.2,85,835,0,0,4,250
ghz_indep_qiskit_105,1.3,85,835,0,0,4,271
ghz_indep_qiskit_105,1.5,85,835,0,0,4,313
ghz_indep_qiskit_105,2.0,85,835,0,0,4,417
qnn_indep_qiskit_17,1.0,26,3734,0,0,4,933
qnn_indep_qiskit_17,1.1,26,3734,0,0,4,1026
qnn_indep_qiskit_17,1.2,26,3734,0,0,4,1120
qnn_indep_qiskit_17,1.3,26,3734,0,0,4,1213
qnn_indep_qiskit_17,1.5,26,3734,0,0,4,1400
qnn_indep_qiskit_17,2.0,26,3734,0,0,4,1867
qpeinexact_indep_qiskit_81,1.0,138,20002,0,0,4,5000
qpeinexact_indep_qiskit_81,1.1,138,20002,0,0,4,5500
qpeinexact_indep_qiskit_81,1.2,138,20002,0,0,4,6000
qpeinexact_indep_qiskit_81,1.3,138,20002,0,0,4,6500
qpeinexact_indep_qiskit_81,1.5,138,20002,0,0,4,7500
qpeinexact_indep_qiskit_81,2.0,138,20002,0,0,4,10001
qpeinexact_indep_qiskit_95,1.0,162,27450,0,0,4,6862
qpeinexact_indep_qiskit_95,1.1,162,27450,0,0,4,7548
qpeinexact_indep_qiskit_95,1.2,162,27450,0,0,4,8235
qpeinexact_indep_qiskit_95,1.3,162,27450,0,0,4,8921
qpeinexact_indep_qiskit_95,1.5,162,27450,0,0,4,10293
qpeinexact_indep_qiskit_95,2.0,162,27450,0,0,4,13725
graphstate_indep_qiskit_98,1.0,445,882,0,0,4,220
graphstate_indep_qiskit_98,1.1,445,882,0,0,4,242
graphstate_indep_qiskit_98,1.2,445,882,0,0,4,264
graphstate_indep_qiskit_98,1.3,445,882,0,0,4,286
graphstate_indep_qiskit_98,1.5,445,882,0,0,4,330
graphstate_indep_qiskit_98,2.0,445,882,0,0,4,441
ghz_indep_qiskit_111,1.0,115,883,0,0,4,220
ghz_indep_qiskit_111,1.1,115,883,0,0,4,242
ghz_indep_qiskit_111,1.2,115,883,0,0,4,264
ghz_indep_qiskit_111,1.3,115,883,0,0,4,286
ghz_indep_qiskit_111,1.5,115,883,0,0,4,331
ghz_indep_qiskit_111,2.0,115,883,0,0,4,441
graphstate_indep_qiskit_73,1.0,368,657,0,0,4,164
graphstate_indep_qiskit_73,1.1,368,657,0,0,4,180
graphstate_indep_qiskit_73,1.2,368,657,0,0,4,197
graphstate_indep_qiskit_73,1.3,368,657,0,0,4,213
graphstate_indep_qiskit_73,1.5,368,657,0,0,4,246
graphstate_indep_qiskit_73,2.0,368,657,0,0,4,328
wstate_indep_qiskit_33,1.0,211,515,0,0,4,128
wstate_indep_qiskit_33,1.1,211,515,0,0,4,141
wstate_indep_qiskit_33,1.2,211,515,0,0,4,154
wstate_indep_qiskit_33,1.3,211,515,0,0,4,167
wstate_indep_qiskit_33,1.5,211,515,0,0,4,193
wstate_indep_qiskit_33,2.0,211,515,0,0,4,257
qft_indep_qiskit_127,1.0,1255,48765,0,0,4,12191
qft_indep_qiskit_127,1.1,1255,48765,0,0,4,13410
qft_indep_qiskit_127,1.2,1255,48765,0,0,4,14629
qft_indep_qiskit_127,1.3,1255,48765,0,0,4,15848
qft_indep_qiskit_127,1.5,1255,48765,0,0,4,18286
qft_indep_qiskit_127,2.0,1255,48765,0,0,4,24382
random_indep_qiskit_127,1.0,1850,139018,0,0,4,34754
random_indep_qiskit_127,1.1,1850,139018,0,0,4,38229
random_indep_qiskit_127,1.2,1850,139018,0,0,4,41705
random_indep_qiskit_127,1.3,1850,139018,0,0,4,45180
random_indep_qiskit_127,1.5,1850,139018,0,0,4,52131
random_indep_qiskit_127,2.0,1850,139018,0,0,4,69509
graphstate_indep_qiskit_67,1.0,322,603,0,0,4,150
graphstate_indep_qiskit_67,1.1,322,603,0,0,4,165
graphstate_indep_qiskit_67,1.2,322,603,0,0,4,180
graphstate_indep_qiskit_67,1.3,322,603,0,0,4,195
graphstate_indep_qiskit_67,1.5,322,603,0,0,4,226
graphstate_indep_qiskit_67,2.0,322,603,0,0,4,301
wstate_indep_qiskit_27,1.0,152,419,0,0,4,104
wstate_indep_qiskit_27,1.1,152,419,0,0,4,115
wstate_indep_qiskit_27,1.2,152,419,0,0,4,125
wstate_indep_qiskit_27,1.3,152,419,0,0,4,136
wstate_indep_qiskit_27,1.5,152,419,0,0,4,157
wstate_indep_qiskit_27,2.0,152,419,0,0,4,209
qpeinexact_indep_qiskit_42,1.0,70,5452,0,0,4,1363
qpeinexact_indep_qiskit_42,1.1,70,5452,0,0,4,1499
qpeinexact_indep_qiskit_42,1.2,70,5452,0,0,4,1635
qpeinexact_indep_qiskit_42,1.3,70,5452,0,0,4,1771
qpeinexact_indep_qiskit_42,1.5,70,5452,0,0,4,2044
qpeinexact_indep_qiskit_42,2.0,70,5452,0,0,4,2726
qpeinexact_indep_qiskit_56,1.0,42,9624,0,0,4,2406
qpeinexact_indep_qiskit_56,1.1,42,9624,0,0,4,2646
qpeinexact_indep_qiskit_56,1.2,42,9624,0,0,4,2887
qpeinexact_indep_qiskit_56,1.3,42,9624,0,0,4,3127
qpeinexact_indep_qiskit_56,1.5,42,9624,0,0,4,3609
qpeinexact_indep_qiskit_56,2.0,42,9624,0,0,4,4812
ghz_indep_qiskit_13,1.0,10,99,0,0,4,24
ghz_indep_qiskit_13,1.1,10,99,0,0,4,27
ghz_indep_qiskit_13,1.2,10,99,0,0,4,29
ghz_indep_qiskit_13,1.3,10,99,0,0,4,32
ghz_indep_qiskit_13,1.5,10,99,0,0,4,37
ghz_indep_qiskit_13,2.0,10,99,0,0,4,49
qftentangled_indep_qiskit_21,1.0,165,1504,0,0,4,376
qftentangled_indep_qiskit_21,1.1,165,1504,0,0,4,413
qftentangled_indep_qiskit_21,1.2,165,1504,0,0,4,451
qftentangled_indep_qiskit_21,1.3,165,1504,0,0,4,488
qftentangled_indep_qiskit_21,1.5,165,1504,0,0,4,564
qftentangled_indep_qiskit_21,2.0,165,1504,0,0,4,752
qftentangled_indep_qiskit_35,1.0,926,3982,0,0,4,995
qftentangled_indep_qiskit_35,1.1,926,3982,0,0,4,1095
qftentangled_indep_qiskit_35,1.2,926,3982,0,0,4,1194
qftentangled_indep_qiskit_35,1.3,926,3982,0,0,4,1294
qftentangled_indep_qiskit_35,1.5,926,3982,0,0,4,1493
qftentangled_indep_qiskit_35,2.0,926,3982,0,0,4,1991
qft_indep_qiskit_33,1.0,779,3363,0,0,4,840
qft_indep_qiskit_33,1.1,779,3363,0,0,4,924
qft_indep_qiskit_33,1.2,779,3363,0,0,4,1008
qft_indep_qiskit_33,1.3,779,3363,0,0,4,1092
qft_indep_qiskit_33,1.5,779,3363,0,0,4,1261
qft_indep_qiskit_33,2.0,779,3363,0,0,4,1681
qft_indep_qiskit_27,1.0,399,2265,0,0,4,566
qft_indep_qiskit_27,1.1,399,2265,0,0,4,622
qft_indep_qiskit_27,1.2,399,2265,0,0,4,679
qft_indep_qiskit_27,1.3,399,2265,0,0,4,736
qft_indep_qiskit_27,1.5,399,2265,0,0,4,849
qft_indep_qiskit_27,2.0,399,2265,0,0,4,1132
ae_indep_qiskit_7,1.0,8,201,0,0,4,50
ae_indep_qiskit_7,1.1,8,201,0,0,4,55
ae_indep_qiskit_7,1.2,8,201,0,0,4,60
ae_indep_qiskit_7,1.3,8,201,0,0,4,65
ae_indep_qiskit_7,1.5,8,201,0,0,4,75
ae_indep_qiskit_7,2.0,8,201,0,0,4,100
su2random_indep_qiskit_2,1.0,1,30,0,0,4,7
su2random_indep_qiskit_2,1.1,1,30,0,0,4,8
su2random_indep_qiskit_2,1.2,1,30,0,0,4,9
su2random_indep_qiskit_2,1.3,1,30,0,0,4,9
su2random_indep_qiskit_2,1.5,1,30,0,0,4,11
su2random_indep_qiskit_2,2.0,1,30,0,0,4,15
su2random_indep_qiskit_104,1.0,78,97032,0,0,4,24258
su2random_indep_qiskit_104,1.1,78,97032,0,0,4,26683
su2random_indep_qiskit_104,1.2,78,97032,0,0,4,29109
su2random_indep_qiskit_104,1.3,78,97032,0,0,4,31535
su2random_indep_qiskit_104,1.5,78,97032,0,0,4,36387
su2random_indep_qiskit_104,2.0,78,97032,0,0,4,48516
qpeexact_indep_qiskit_110,1.0,189,36732,0,0,4,9183
qpeexact_indep_qiskit_110,1.1,189,36732,0,0,4,10101
qpeexact_indep_qiskit_110,1.2,189,36732,0,0,4,11019
qpeexact_indep_qiskit_110,1.3,189,36732,0,0,4,11937
qpeexact_indep_qiskit_110,1.5,189,36732,0,0,4,13774
qpeexact_indep_qiskit_110,2.0,189,36732,0,0,4,18366
su2random_indep_qiskit_110,1.0,189,108570,0,0,4,27142
su2random_indep_qiskit_110,1.1,189,108570,0,0,4,29856
su2random_indep_qiskit_110,1.2,189,108570,0,0,4,32571
su2random_indep_qiskit_110,1.3,189,108570,0,0,4,35285
su2random_indep_qiskit_110,1.5,189,108570,0,0,4,40713
su2random_indep_qiskit_110,2.0,189,108570,0,0,4,54285
qpeexact_indep_qiskit_104,1.0,78,32856,0,0,4,8214
qpeexact_indep_qiskit_104,1.1,78,32856,0,0,4,9035
qpeexact_indep_qiskit_104,1.2,78,32856,0,0,4,9856
qpeexact_indep_qiskit_104,1.3,78,32856,0,0,4,10678
qpeexact_indep_qiskit_104,1.5,78,32856,0,0,4,12321
qpeexact_indep_qiskit_104,2.0,78,32856,0,0,4,16428
qpeexact_indep_qiskit_10,1.0,14,320,0,0,4,80
qpeexact_indep_qiskit_10,1.1,14,320,0,0,4,88
qpeexact_indep_qiskit_10,1.2,14,320,0,0,4,96
qpeexact_indep_qiskit_10,1.3,14,320,0,0,4,104
qpeexact_indep_qiskit_10,1.5,14,320,0,0,4,120
qpeexact_indep_qiskit_10,2.0,14,320,0,0,4,160
twolocalrandom_indep_qiskit_58,1.0,98,30102,0,0,4,7525
twolocalrandom_indep_qiskit_58,1.1,98,30102,0,0,4,8278
twolocalrandom_indep_qiskit_58,1.2,98,30102,0,0,4,9030
twolocalrandom_indep_qiskit_58,1.3,98,30102,0,0,4,9783
twolocalrandom_indep_qiskit_58,1.5,98,30102,0,0,4,11288
twolocalrandom_indep_qiskit_58,2.0,98,30102,0,0,4,15051
portfoliovqe_indep_qiskit_17,1.0,26,2550,0,0,4,637
portfoliovqe_indep_qiskit_17,1.1,26,2550,0,0,4,701
portfoliovqe_indep_qiskit_17,1.2,26,2550,0,0,4,765
portfoliovqe_indep_qiskit_17,1.3,26,2550,0,0,4,828
portfoliovqe_indep_qiskit_17,1.5,26,2550,0,0,4,956
portfoliovqe_indep_qiskit_17,2.0,26,2550,0,0,4,1275
twolocalrandom_indep_qiskit_70,1.0,119,43890,0,0,4,10972
twolocalrandom_indep_qiskit_70,1.1,119,43890,0,0,4,12069
twolocalrandom_indep_qiskit_70,1.2,119,43890,0,0,4,13167
twolocalrandom_indep_qiskit_70,1.3,119,43890,0,0,4,14264
twolocalrandom_indep_qiskit_70,1.5,119,43890,0,0,4,16458
twolocalrandom_indep_qiskit_70,2.0,119,43890,0,0,4,21945
twolocalrandom_indep_qiskit_64,1.0,48,36672,0,0,4,9168
twolocalrandom_indep_qiskit_64,1.1,48,36672,0,0,4,10084
twolocalrandom_indep_qiskit_64,1.2,48,36672,0,0,4,11001
twolocalrandom_indep_qiskit_64,1.3,48,36672,0,0,4,11918
twolocalrandom_indep_qiskit_64,1.5,48,36672,0,0,4,13752
twolocalrandom_indep_qiskit_64,2.0,48,36672,0,0,4,18336
qpeexact_indep_qiskit_38,1.0,63,4476,0,0,4,1119
qpeexact_indep_qiskit_38,1.1,63,4476,0,0,4,1230
qpeexact_indep_qiskit_38,1.2,63,4476,0,0,4,1342
qpeexact_indep_qiskit_38,1.3,63,4476,0,0,4,1454
qpeexact_indep_qiskit_38,1.5,63,4476,0,0,4,1678
qpeexact_indep_qiskit_38,2.0,63,4476,0,0,4,2238
realamprandom_indep_qiskit_86,1.0,147,66306,0,0,4,16576
realamprandom_indep_qiskit_86,1.1,147,66306,0,0,4,18234
realamprandom_indep_qiskit_86,1.2,147,66306,0,0,4,19891
realamprandom_indep_qiskit_86,1.3,147,66306,0,0,4,21549
realamprandom_indep_qiskit_86,1.5,147,66306,0,0,4,24864
realamprandom_indep_qiskit_86,2.0,147,66306,0,0,4,33153
grover-noancilla_indep_qiskit_2,1.0,4,6,0,0,4,1
grover-noancilla_indep_qiskit_2,1.1,4,6,0,0,4,1
grover-noancilla_indep_qiskit_2,1.2,4,6,0,0,4,1
grover-noancilla_indep_qiskit_2,1.3,4,6,0,0,4,1
grover-noancilla_indep_qiskit_2,1.5,0,6,0,0,4,2
grover-noancilla_indep_qiskit_2,2.0,0,6,0,0,4,3
realamprandom_indep_qiskit_92,1.0,69,75900,0,0,4,18975
realamprandom_indep_qiskit_92,1.1,69,75900,0,0,4,20872
realamprandom_indep_qiskit_92,1.2,69,75900,0,0,4,22770
realamprandom_indep_qiskit_92,1.3,69,75900,0,0,4,24667
realamprandom_indep_qiskit_92,1.5,69,75900,0,0,4,28462
realamprandom_indep_qiskit_92,2.0,69,75900,0,0,4,37950
su2random_indep_qiskit_28,1.0,21,6972,0,0,4,1743
su2random_indep_qiskit_28,1.1,21,6972,0,0,4,1917
su2random_indep_qiskit_28,1.2,21,6972,0,0,4,2091
su2random_indep_qiskit_28,1.3,21,6972,0,0,4,2265
su2random_indep_qiskit_28,1.5,21,6972,0,0,4,2614
su2random_indep_qiskit_28,2.0,21,6972,0,0,4,3486
su2random_indep_qiskit_14,1.0,21,1722,0,0,4,430
su2random_indep_qiskit_14,1.1,21,1722,0,0,4,473
su2random_indep_qiskit_14,1.2,21,1722,0,0,4,516
su2random_indep_qiskit_14,1.3,21,1722,0,0,4,559
su2random_indep_qiskit_14,1.5,21,1722,0,0,4,645
su2random_indep_qiskit_14,2.0,21,1722,0,0,4,861
dj_indep_qiskit_98,1.0,168,972,0,0,4,243
dj_indep_qiskit_98,1.1,168,972,0,0,4,267
dj_indep_qiskit_98,1.2,168,972,0,0,4,291
dj_indep_qiskit_98,1.3,168,972,0,0,4,315
dj_indep_qiskit_98,1.5,168,972,0,0,4,364
dj_indep_qiskit_98,2.0,168,972,0,0,4,486
dj_indep_qiskit_73,1.0,124,722,0,0,4,180
dj_indep_qiskit_73,1.1,124,722,0,0,4,198
dj_indep_qiskit_73,1.2,124,722,0,0,4,216
dj_indep_qiskit_73,1.3,124,722,0,0,4,234
dj_indep_qiskit_73,1.5,124,722,0,0,4,270
dj_indep_qiskit_73,2.0,124,722,0,0,4,361
realamprandom_indep_qiskit_45,1.0,75,18090,0,0,4,4522
realamprandom_indep_qiskit_45,1.1,75,18090,0,0,4,4974
realamprandom_indep_qiskit_45,1.2,75,18090,0,0,4,5427
realamprandom_indep_qiskit_45,1.3,75,18090,0,0,4,5879
realamprandom_indep_qiskit_45,1.5,75,18090,0,0,4,6783
realamprandom_indep_qiskit_45,2.0,75,18090,0,0,4,9045
vqe_indep_qiskit_8,1.0,38,124,0,0,4,31
vqe_indep_qiskit_8,1.1,38,124,0,0,4,34
vqe_indep_qiskit_8,1.2,38,124,0,0,4,37
vqe_indep_qiskit_8,1.3,38,124,0,0,4,40
vqe_indep_qiskit_8,1.5,38,124,0,0,4,46
vqe_indep_qiskit_8,2.0,38,124,0,0,4,62
realamprandom_indep_qiskit_51,1.0,85,23256,0,0,4,5814
realamprandom_indep_qiskit_51,1.1,85,23256,0,0,4,6395
realamprandom_indep_qiskit_51,1.2,85,23256,0,0,4,6976
realamprandom_indep_qiskit_51,1.3,85,23256,0,0,4,7558
realamprandom_indep_qiskit_51,1.5,85,23256,0,0,4,8721
realamprandom_indep_qiskit_51,2.0,85,23256,0,0,4,11628
ae_indep_qiskit_16,1.0,12,903,0,0,4,225
ae_indep_qiskit_16,1.1,12,903,0,0,4,248
ae_indep_qiskit_16,1.2,12,903,0,0,4,270
ae_indep_qiskit_16,1.3,12,903,0,0,4,293
ae_indep_qiskit_16,1.5,12,903,0,0,4,338
ae_indep_qiskit_16,2.0,12,903,0,0,4,451
dj_indep_qiskit_67,1.0,113,662,0,0,4,165
dj_indep_qiskit_67,1.1,113,662,0,0,4,182
dj_indep_qiskit_67,1.2,113,662,0,0,4,198
dj_indep_qiskit_67,1.3,113,662,0,0,4,215
dj_indep_qiskit_67,1.5,113,662,0,0,4,248
dj_indep_qiskit_67,2.0,113,662,0,0,4,331
realamprandom_indep_qiskit_79,1.0,134,55932,0,0,4,13983
realamprandom_indep_qiskit_79,1.1,134,55932,0,0,4,15381
realamprandom_indep_qiskit_79,1.2,134,55932,0,0,4,16779
realamprandom_indep_qiskit_79,1.3,134,55932,0,0,4,18177
realamprandom_indep_qiskit_79,1.5,134,55932,0,0,4,20974
realamprandom_indep_qiskit_79,2.0,134,55932,0,0,4,27966
qft_indep_qiskit_7,1.0,35,165,0,0,4,41
qft_indep_qiskit_7,1.1,35,165,0,0,4,45
qft_indep_qiskit_7,1.2,35,165,0,0,4,49
qft_indep_qiskit_7,1.3,35,165,0,0,4,53
qft_indep_qiskit_7,1.5,35,165,0,0,4,61
qft_indep_qiskit_7,2.0,35,165,0,0,4,82
random_indep_qiskit_36,1.0,318,11166,0,0,4,2791
random_indep_qiskit_36,1.1,318,11166,0,0,4,3070
random_indep_qiskit_36,1.2,318,11166,0,0,4,3349
random_indep_qiskit_36,1.3,318,11166,0,0,4,3628
random_indep_qiskit_36,1.5,318,11166,0,0,4,4187
random_indep_qiskit_36,2.0,318,11166,0,0,4,5583
random_indep_qiskit_22,1.0,95,3606,0,0,4,901
random_indep_qiskit_22,1.1,95,3606,0,0,4,991
random_indep_qiskit_22,1.2,95,3606,0,0,4,1081
random_indep_qiskit_22,1.3,95,3606,0,0,4,1171
random_indep_qiskit_22,1.5,95,3606,0,0,4,1352
random_indep_qiskit_22,2.0,95,3606,0,0,4,1803
random_indep_qiskit_23,1.0,143,4425,0,0,4,1106
random_indep_qiskit_23,1.1,143,4425,0,0,4,1216
random_indep_qiskit_23,1.2,143,4425,0,0,4,1327
random_indep_qiskit_23,1.3,143,4425,0,0,4,1438
random_indep_qiskit_23,1.5,143,4425,0,0,4,1659
random_indep_qiskit_23,2.0,143,4425,0,0,4,2212
realamprandom_indep_qiskit_78,1.0,133,54522,0,0,4,13630
realamprandom_indep_qiskit_78,1.1,133,54522,0,0,4,14993
realamprandom_indep_qiskit_78,1.2,133,54522,0,0,4,16356
realamprandom_indep_qiskit_78,1.3,133,54522,0,0,4,17719
realamprandom_indep_qiskit_78,1.5,133,54522,0,0,4,20445
realamprandom_indep_qiskit_78,2.0,133,54522,0,0,4,27261
qft_indep_qiskit_6,1.0,21,126,0,0,4,31
qft_indep_qiskit_6,1.1,21,126,0,0,4,34
qft_indep_qiskit_6,1.2,21,126,0,0,4,37
qft_indep_qiskit_6,1.3,21,126,0,0,4,40
qft_indep_qiskit_6,1.5,21,126,0,0,4,47
qft_indep_qiskit_6,2.0,21,126,0,0,4,63
random_indep_qiskit_37,1.0,300,11427,0,0,4,2856
random_indep_qiskit_37,1.1,300,11427,0,0,4,3142
random_indep_qiskit_37,1.2,300,11427,0,0,4,3428
