workload_file,model,origin,n_qubits,k_partitions,best_method,best_cost,second_method,second_cost,methods_tested
realamprandom_indep_qiskit_124.qasm,Circuit,MQTBench,124,2,greedy_hdh,11532,,,1
realamprandom_indep_qiskit_124.qasm,Circuit,MQTBench,124,3,greedy_hdh,15372,,,1
realamprandom_indep_qiskit_124.qasm,Circuit,MQTBench,124,4,greedy_hdh,17298,,,1
realamprandom_indep_qiskit_125.qasm,Circuit,MQTBench,125,2,greedy_hdh,11718,,,1
realamprandom_indep_qiskit_125.qasm,Circuit,MQTBench,125,3,greedy_hdh,15624,,,1
realamprandom_indep_qiskit_125.qasm,Circuit,MQTBench,125,4,greedy_hdh,17568,,,1
realamprandom_indep_qiskit_126.qasm,Circuit,MQTBench,126,2,greedy_hdh,11907,,,1
realamprandom_indep_qiskit_126.qasm,Circuit,MQTBench,126,3,greedy_hdh,15876,,,1
realamprandom_indep_qiskit_126.qasm,Circuit,MQTBench,126,4,greedy_hdh,17856,,,1
realamprandom_indep_qiskit_127.qasm,Circuit,MQTBench,127,2,greedy_hdh,12096,,,1
realamprandom_indep_qiskit_127.qasm,Circuit,MQTBench,127,3,greedy_hdh,16125,,,1
realamprandom_indep_qiskit_127.qasm,Circuit,MQTBench,127,4,greedy_hdh,18144,,,1
realamprandom_indep_qiskit_128.qasm,Circuit,MQTBench,128,2,greedy_hdh,12288,,,1
realamprandom_indep_qiskit_128.qasm,Circuit,MQTBench,128,3,greedy_hdh,16383,,,1
realamprandom_indep_qiskit_128.qasm,Circuit,MQTBench,128,4,greedy_hdh,18432,,,1
realamprandom_indep_qiskit_129.qasm,Circuit,MQTBench,129,2,greedy_hdh,12480,,,1
realamprandom_indep_qiskit_129.qasm,Circuit,MQTBench,129,3,greedy_hdh,16641,,,1
realamprandom_indep_qiskit_129.qasm,Circuit,MQTBench,129,4,greedy_hdh,18711,,,1
realamprandom_indep_qiskit_13.qasm,Circuit,MQTBench,13,2,greedy_hdh,126,,,1
realamprandom_indep_qiskit_13.qasm,Circuit,MQTBench,13,3,greedy_hdh,165,,,1
realamprandom_indep_qiskit_13.qasm,Circuit,MQTBench,13,4,greedy_hdh,180,,,1
realamprandom_indep_qiskit_130.qasm,Circuit,MQTBench,130,2,greedy_hdh,12675,,,1
realamprandom_indep_qiskit_130.qasm,Circuit,MQTBench,130,3,greedy_hdh,16896,,,1
realamprandom_indep_qiskit_130.qasm,Circuit,MQTBench,130,4,greedy_hdh,19008,,,1
realamprandom_indep_qiskit_14.qasm,Circuit,MQTBench,14,2,greedy_hdh,147,,,1
realamprandom_indep_qiskit_14.qasm,Circuit,MQTBench,14,3,greedy_hdh,195,,,1
realamprandom_indep_qiskit_14.qasm,Circuit,MQTBench,14,4,greedy_hdh,216,,,1
realamprandom_indep_qiskit_15.qasm,Circuit,MQTBench,15,2,greedy_hdh,168,,,1
realamprandom_indep_qiskit_15.qasm,Circuit,MQTBench,15,3,greedy_hdh,225,,,1
realamprandom_indep_qiskit_15.qasm,Circuit,MQTBench,15,4,greedy_hdh,252,,,1
realamprandom_indep_qiskit_16.qasm,Circuit,MQTBench,16,2,greedy_hdh,192,,,1
realamprandom_indep_qiskit_16.qasm,Circuit,MQTBench,16,3,greedy_hdh,252,,,1
realamprandom_indep_qiskit_16.qasm,Circuit,MQTBench,16,4,greedy_hdh,288,,,1
realamprandom_indep_qiskit_17.qasm,Circuit,MQTBench,17,2,greedy_hdh,216,,,1
realamprandom_indep_qiskit_17.qasm,Circuit,MQTBench,17,3,greedy_hdh,288,,,1
realamprandom_indep_qiskit_17.qasm,Circuit,MQTBench,17,4,greedy_hdh,315,,,1
realamprandom_indep_qiskit_18.qasm,Circuit,MQTBench,18,2,greedy_hdh,243,,,1
realamprandom_indep_qiskit_18.qasm,Circuit,MQTBench,18,3,greedy_hdh,324,,,1
realamprandom_indep_qiskit_18.qasm,Circuit,MQTBench,18,4,greedy_hdh,360,,,1
realamprandom_indep_qiskit_19.qasm,Circuit,MQTBench,19,2,greedy_hdh,270,,,1
realamprandom_indep_qiskit_19.qasm,Circuit,MQTBench,19,3,greedy_hdh,357,,,1
realamprandom_indep_qiskit_19.qasm,Circuit,MQTBench,19,4,greedy_hdh,405,,,1
realamprandom_indep_qiskit_2.qasm,Circuit,MQTBench,2,2,greedy_hdh,3,,,1
realamprandom_indep_qiskit_2.qasm,Circuit,MQTBench,2,3,greedy_hdh,3,,,1
realamprandom_indep_qiskit_2.qasm,Circuit,MQTBench,2,4,greedy_hdh,3,,,1
realamprandom_indep_qiskit_20.qasm,Circuit,MQTBench,20,2,greedy_hdh,300,,,1
realamprandom_indep_qiskit_20.qasm,Circuit,MQTBench,20,3,greedy_hdh,399,,,1
realamprandom_indep_qiskit_20.qasm,Circuit,MQTBench,20,4,greedy_hdh,450,,,1
realamprandom_indep_qiskit_21.qasm,Circuit,MQTBench,21,2,greedy_hdh,330,,,1
realamprandom_indep_qiskit_21.qasm,Circuit,MQTBench,21,3,greedy_hdh,441,,,1
realamprandom_indep_qiskit_21.qasm,Circuit,MQTBench,21,4,greedy_hdh,486,,,1
realamprandom_indep_qiskit_22.qasm,Circuit,MQTBench,22,2,greedy_hdh,363,,,1
realamprandom_indep_qiskit_22.qasm,Circuit,MQTBench,22,3,greedy_hdh,480,,,1
realamprandom_indep_qiskit_22.qasm,Circuit,MQTBench,22,4,greedy_hdh,540,,,1
realamprandom_indep_qiskit_23.qasm,Circuit,MQTBench,23,2,greedy_hdh,396,,,1
realamprandom_indep_qiskit_23.qasm,Circuit,MQTBench,23,3,greedy_hdh,528,,,1
realamprandom_indep_qiskit_23.qasm,Circuit,MQTBench,23,4,greedy_hdh,594,,,1
realamprandom_indep_qiskit_24.qasm,Circuit,MQTBench,24,2,greedy_hdh,432,,,1
realamprandom_indep_qiskit_24.qasm,Circuit,MQTBench,24,3,greedy_hdh,576,,,1
realamprandom_indep_qiskit_24.qasm,Circuit,MQTBench,24,4,greedy_hdh,648,,,1
realamprandom_indep_qiskit_25.qasm,Circuit,MQTBench,25,2,greedy_hdh,468,,,1
realamprandom_indep_qiskit_25.qasm,Circuit,MQTBench,25,3,greedy_hdh,621,,,1
realamprandom_indep_qiskit_25.qasm,Circuit,MQTBench,25,4,greedy_hdh,693,,,1
realamprandom_indep_qiskit_26.qasm,Circuit,MQTBench,26,2,greedy_hdh,507,,,1
realamprandom_indep_qiskit_26.qasm,Circuit,MQTBench,26,3,greedy_hdh,675,,,1
realamprandom_indep_qiskit_26.qasm,Circuit,MQTBench,26,4,greedy_hdh,756,,,1
realamprandom_indep_qiskit_27.qasm,Circuit,MQTBench,27,2,greedy_hdh,546,,,1
realamprandom_indep_qiskit_27.qasm,Circuit,MQTBench,27,3,greedy_hdh,729,,,1
realamprandom_indep_qiskit_27.qasm,Circuit,MQTBench,27,4,greedy_hdh,819,,,1
realamprandom_indep_qiskit_28.qasm,Circuit,MQTBench,28,2,greedy_hdh,588,,,1
realamprandom_indep_qiskit_28.qasm,Circuit,MQTBench,28,3,greedy_hdh,780,,,1
realamprandom_indep_qiskit_28.qasm,Circuit,MQTBench,28,4,greedy_hdh,882,,,1
realamprandom_indep_qiskit_29.qasm,Circuit,MQTBench,29,2,greedy_hdh,630,,,1
realamprandom_indep_qiskit_29.qasm,Circuit,MQTBench,29,3,greedy_hdh,840,,,1
realamprandom_indep_qiskit_29.qasm,Circuit,MQTBench,29,4,greedy_hdh,936,,,1
realamprandom_indep_qiskit_3.qasm,Circuit,MQTBench,3,2,greedy_hdh,6,,,1
realamprandom_indep_qiskit_3.qasm,Circuit,MQTBench,3,3,greedy_hdh,9,,,1
realamprandom_indep_qiskit_3.qasm,Circuit,MQTBench,3,4,greedy_hdh,9,,,1
realamprandom_indep_qiskit_30.qasm,Circuit,MQTBench,30,2,greedy_hdh,675,,,1
realamprandom_indep_qiskit_30.qasm,Circuit,MQTBench,30,3,greedy_hdh,900,,,1
realamprandom_indep_qiskit_30.qasm,Circuit,MQTBench,30,4,greedy_hdh,1008,,,1
realamprandom_indep_qiskit_31.qasm,Circuit,MQTBench,31,2,greedy_hdh,720,,,1
realamprandom_indep_qiskit_31.qasm,Circuit,MQTBench,31,3,greedy_hdh,957,,,1
realamprandom_indep_qiskit_31.qasm,Circuit,MQTBench,31,4,greedy_hdh,1080,,,1
realamprandom_indep_qiskit_32.qasm,Circuit,MQTBench,32,2,greedy_hdh,768,,,1
realamprandom_indep_qiskit_32.qasm,Circuit,MQTBench,32,3,greedy_hdh,1023,,,1
realamprandom_indep_qiskit_32.qasm,Circuit,MQTBench,32,4,greedy_hdh,1152,,,1
realamprandom_indep_qiskit_33.qasm,Circuit,MQTBench,33,2,greedy_hdh,816,,,1
realamprandom_indep_qiskit_33.qasm,Circuit,MQTBench,33,3,greedy_hdh,1089,,,1
realamprandom_indep_qiskit_33.qasm,Circuit,MQTBench,33,4,greedy_hdh,1215,,,1
realamprandom_indep_qiskit_34.qasm,Circuit,MQTBench,34,2,greedy_hdh,867,,,1
realamprandom_indep_qiskit_34.qasm,Circuit,MQTBench,34,3,greedy_hdh,1152,,,1
realamprandom_indep_qiskit_34.qasm,Circuit,MQTBench,34,4,greedy_hdh,1296,,,1
realamprandom_indep_qiskit_35.qasm,Circuit,MQTBench,35,2,greedy_hdh,918,,,1
realamprandom_indep_qiskit_35.qasm,Circuit,MQTBench,35,3,greedy_hdh,1224,,,1
realamprandom_indep_qiskit_35.qasm,Circuit,MQTBench,35,4,greedy_hdh,1377,,,1
realamprandom_indep_qiskit_36.qasm,Circuit,MQTBench,36,2,greedy_hdh,972,,,1
realamprandom_indep_qiskit_36.qasm,Circuit,MQTBench,36,3,greedy_hdh,1296,,,1
realamprandom_indep_qiskit_36.qasm,Circuit,MQTBench,36,4,greedy_hdh,1458,,,1
realamprandom_indep_qiskit_37.qasm,Circuit,MQTBench,37,2,greedy_hdh,1026,,,1
realamprandom_indep_qiskit_37.qasm,Circuit,MQTBench,37,3,greedy_hdh,1365,,,1
realamprandom_indep_qiskit_37.qasm,Circuit,MQTBench,37,4,greedy_hdh,1530,,,1
realamprandom_indep_qiskit_38.qasm,Circuit,MQTBench,38,2,greedy_hdh,1083,,,1
realamprandom_indep_qiskit_38.qasm,Circuit,MQTBench,38,3,greedy_hdh,1443,,,1
realamprandom_indep_qiskit_38.qasm,Circuit,MQTBench,38,4,greedy_hdh,1620,,,1
realamprandom_indep_qiskit_39.qasm,Circuit,MQTBench,39,2,greedy_hdh,1140,,,1
realamprandom_indep_qiskit_39.qasm,Circuit,MQTBench,39,3,greedy_hdh,1521,,,1
realamprandom_indep_qiskit_39.qasm,Circuit,MQTBench,39,4,greedy_hdh,1710,,,1
realamprandom_indep_qiskit_4.qasm,Circuit,MQTBench,4,2,greedy_hdh,12,,,1
realamprandom_indep_qiskit_4.qasm,Circuit,MQTBench,4,3,greedy_hdh,12,,,1
realamprandom_indep_qiskit_4.qasm,Circuit,MQTBench,4,4,greedy_hdh,18,,,1
realamprandom_indep_qiskit_40.qasm,Circuit,MQTBench,40,2,greedy_hdh,1200,,,1
realamprandom_indep_qiskit_40.qasm,Circuit,MQTBench,40,3,greedy_hdh,1596,,,1
realamprandom_indep_qiskit_40.qasm,Circuit,MQTBench,40,4,greedy_hdh,1800,,,1
realamprandom_indep_qiskit_41.qasm,Circuit,MQTBench,41,2,greedy_hdh,1260,,,1
realamprandom_indep_qiskit_41.qasm,Circuit,MQTBench,41,3,greedy_hdh,1680,,,1
realamprandom_indep_qiskit_41.qasm,Circuit,MQTBench,41,4,greedy_hdh,1881,,,1
realamprandom_indep_qiskit_42.qasm,Circuit,MQTBench,42,2,greedy_hdh,1323,,,1
realamprandom_indep_qiskit_42.qasm,Circuit,MQTBench,42,3,greedy_hdh,1764,,,1
realamprandom_indep_qiskit_42.qasm,Circuit,MQTBench,42,4,greedy_hdh,1980,,,1
realamprandom_indep_qiskit_43.qasm,Circuit,MQTBench,43,2,greedy_hdh,1386,,,1
realamprandom_indep_qiskit_43.qasm,Circuit,MQTBench,43,3,greedy_hdh,1845,,,1
realamprandom_indep_qiskit_43.qasm,Circuit,MQTBench,43,4,greedy_hdh,2079,,,1
realamprandom_indep_qiskit_44.qasm,Circuit,MQTBench,44,2,greedy_hdh,1452,,,1
realamprandom_indep_qiskit_44.qasm,Circuit,MQTBench,44,3,greedy_hdh,1935,,,1
realamprandom_indep_qiskit_44.qasm,Circuit,MQTBench,44,4,greedy_hdh,2178,,,1
realamprandom_indep_qiskit_45.qasm,Circuit,MQTBench,45,2,greedy_hdh,1518,,,1
realamprandom_indep_qiskit_45.qasm,Circuit,MQTBench,45,3,greedy_hdh,2025,,,1
realamprandom_indep_qiskit_45.qasm,Circuit,MQTBench,45,4,greedy_hdh,2268,,,1
realamprandom_indep_qiskit_46.qasm,Circuit,MQTBench,46,2,greedy_hdh,1587,,,1
realamprandom_indep_qiskit_46.qasm,Circuit,MQTBench,46,3,greedy_hdh,2112,,,1
realamprandom_indep_qiskit_46.qasm,Circuit,MQTBench,46,4,greedy_hdh,2376,,,1
realamprandom_indep_qiskit_47.qasm,Circuit,MQTBench,47,2,greedy_hdh,1656,,,1
realamprandom_indep_qiskit_47.qasm,Circuit,MQTBench,47,3,greedy_hdh,2208,,,1
realamprandom_indep_qiskit_47.qasm,Circuit,MQTBench,47,4,greedy_hdh,2484,,,1
realamprandom_indep_qiskit_48.qasm,Circuit,MQTBench,48,2,greedy_hdh,1728,,,1
realamprandom_indep_qiskit_48.qasm,Circuit,MQTBench,48,3,greedy_hdh,2304,,,1
realamprandom_indep_qiskit_48.qasm,Circuit,MQTBench,48,4,greedy_hdh,2592,,,1
realamprandom_indep_qiskit_49.qasm,Circuit,MQTBench,49,2,greedy_hdh,1800,,,1
realamprandom_indep_qiskit_49.qasm,Circuit,MQTBench,49,3,greedy_hdh,2397,,,1
realamprandom_indep_qiskit_49.qasm,Circuit,MQTBench,49,4,greedy_hdh,2691,,,1
realamprandom_indep_qiskit_5.qasm,Circuit,MQTBench,5,2,greedy_hdh,18,,,1
realamprandom_indep_qiskit_5.qasm,Circuit,MQTBench,5,3,greedy_hdh,24,,,1
realamprandom_indep_qiskit_5.qasm,Circuit,MQTBench,5,4,greedy_hdh,24,,,1
realamprandom_indep_qiskit_50.qasm,Circuit,MQTBench,50,2,greedy_hdh,1875,,,1
realamprandom_indep_qiskit_50.qasm,Circuit,MQTBench,50,3,greedy_hdh,2499,,,1
realamprandom_indep_qiskit_50.qasm,Circuit,MQTBench,50,4,greedy_hdh,2808,,,1
realamprandom_indep_qiskit_51.qasm,Circuit,MQTBench,51,2,greedy_hdh,1950,,,1
realamprandom_indep_qiskit_51.qasm,Circuit,MQTBench,51,3,greedy_hdh,2601,,,1
realamprandom_indep_qiskit_51.qasm,Circuit,MQTBench,51,4,greedy_hdh,2925,,,1
realamprandom_indep_qiskit_52.qasm,Circuit,MQTBench,52,2,greedy_hdh,2028,,,1
realamprandom_indep_qiskit_52.qasm,Circuit,MQTBench,52,3,greedy_hdh,2700,,,1
realamprandom_indep_qiskit_52.qasm,Circuit,MQTBench,52,4,greedy_hdh,3042,,,1
realamprandom_indep_qiskit_53.qasm,Circuit,MQTBench,53,2,greedy_hdh,2106,,,1
realamprandom_indep_qiskit_53.qasm,Circuit,MQTBench,53,3,greedy_hdh,2808,,,1
realamprandom_indep_qiskit_53.qasm,Circuit,MQTBench,53,4,greedy_hdh,3150,,,1
realamprandom_indep_qiskit_54.qasm,Circuit,MQTBench,54,2,greedy_hdh,2187,,,1
realamprandom_indep_qiskit_54.qasm,Circuit,MQTBench,54,3,greedy_hdh,2916,,,1
realamprandom_indep_qiskit_54.qasm,Circuit,MQTBench,54,4,greedy_hdh,3276,,,1
realamprandom_indep_qiskit_55.qasm,Circuit,MQTBench,55,2,greedy_hdh,2268,,,1
realamprandom_indep_qiskit_55.qasm,Circuit,MQTBench,55,3,greedy_hdh,3021,,,1
realamprandom_indep_qiskit_55.qasm,Circuit,MQTBench,55,4,greedy_hdh,3402,,,1
realamprandom_indep_qiskit_56.qasm,Circuit,MQTBench,56,2,greedy_hdh,2352,,,1
realamprandom_indep_qiskit_56.qasm,Circuit,MQTBench,56,3,greedy_hdh,3135,,,1
realamprandom_indep_qiskit_56.qasm,Circuit,MQTBench,56,4,greedy_hdh,3528,,,1
realamprandom_indep_qiskit_57.qasm,Circuit,MQTBench,57,2,greedy_hdh,2436,,,1
realamprandom_indep_qiskit_57.qasm,Circuit,MQTBench,57,3,greedy_hdh,3249,,,1
realamprandom_indep_qiskit_57.qasm,Circuit,MQTBench,57,4,greedy_hdh,3645,,,1
realamprandom_indep_qiskit_58.qasm,Circuit,MQTBench,58,2,greedy_hdh,2523,,,1
realamprandom_indep_qiskit_58.qasm,Circuit,MQTBench,58,3,greedy_hdh,3360,,,1
realamprandom_indep_qiskit_58.qasm,Circuit,MQTBench,58,4,greedy_hdh,3780,,,1
realamprandom_indep_qiskit_59.qasm,Circuit,MQTBench,59,2,greedy_hdh,2610,,,1
realamprandom_indep_qiskit_59.qasm,Circuit,MQTBench,59,3,greedy_hdh,3480,,,1
realamprandom_indep_qiskit_59.qasm,Circuit,MQTBench,59,4,greedy_hdh,3915,,,1
realamprandom_indep_qiskit_6.qasm,Circuit,MQTBench,6,2,greedy_hdh,27,,,1
realamprandom_indep_qiskit_6.qasm,Circuit,MQTBench,6,3,greedy_hdh,36,,,1
realamprandom_indep_qiskit_6.qasm,Circuit,MQTBench,6,4,greedy_hdh,36,,,1
realamprandom_indep_qiskit_60.qasm,Circuit,MQTBench,60,2,greedy_hdh,2700,,,1
realamprandom_indep_qiskit_60.qasm,Circuit,MQTBench,60,3,greedy_hdh,3600,,,1
realamprandom_indep_qiskit_60.qasm,Circuit,MQTBench,60,4,greedy_hdh,4050,,,1
realamprandom_indep_qiskit_61.qasm,Circuit,MQTBench,61,2,greedy_hdh,2790,,,1
realamprandom_indep_qiskit_61.qasm,Circuit,MQTBench,61,3,greedy_hdh,3717,,,1
realamprandom_indep_qiskit_61.qasm,Circuit,MQTBench,61,4,greedy_hdh,4176,,,1
realamprandom_indep_qiskit_62.qasm,Circuit,MQTBench,62,2,greedy_hdh,2883,,,1
realamprandom_indep_qiskit_62.qasm,Circuit,MQTBench,62,3,greedy_hdh,3843,,,1
realamprandom_indep_qiskit_62.qasm,Circuit,MQTBench,62,4,greedy_hdh,4320,,,1
realamprandom_indep_qiskit_63.qasm,Circuit,MQTBench,63,2,greedy_hdh,2976,,,1
realamprandom_indep_qiskit_63.qasm,Circuit,MQTBench,63,3,greedy_hdh,3969,,,1
realamprandom_indep_qiskit_63.qasm,Circuit,MQTBench,63,4,greedy_hdh,4464,,,1
realamprandom_indep_qiskit_64.qasm,Circuit,MQTBench,64,2,greedy_hdh,3072,,,1
realamprandom_indep_qiskit_64.qasm,Circuit,MQTBench,64,3,greedy_hdh,4092,,,1
realamprandom_indep_qiskit_64.qasm,Circuit,MQTBench,64,4,greedy_hdh,4608,,,1
realamprandom_indep_qiskit_65.qasm,Circuit,MQTBench,65,2,greedy_hdh,3168,,,1
realamprandom_indep_qiskit_65.qasm,Circuit,MQTBench,65,3,greedy_hdh,4224,,,1
realamprandom_indep_qiskit_65.qasm,Circuit,MQTBench,65,4,greedy_hdh,4743,,,1
realamprandom_indep_qiskit_66.qasm,Circuit,MQTBench,66,2,greedy_hdh,3267,,,1
realamprandom_indep_qiskit_66.qasm,Circuit,MQTBench,66,3,greedy_hdh,4356,,,1
realamprandom_indep_qiskit_66.qasm,Circuit,MQTBench,66,4,greedy_hdh,4896,,,1
realamprandom_indep_qiskit_67.qasm,Circuit,MQTBench,67,2,greedy_hdh,3366,,,1
realamprandom_indep_qiskit_67.qasm,Circuit,MQTBench,67,3,greedy_hdh,4485,,,1
realamprandom_indep_qiskit_67.qasm,Circuit,MQTBench,67,4,greedy_hdh,5049,,,1
realamprandom_indep_qiskit_68.qasm,Circuit,MQTBench,68,2,greedy_hdh,3468,,,1
realamprandom_indep_qiskit_68.qasm,Circuit,MQTBench,68,3,greedy_hdh,4623,,,1
realamprandom_indep_qiskit_68.qasm,Circuit,MQTBench,68,4,greedy_hdh,5202,,,1
realamprandom_indep_qiskit_69.qasm,Circuit,MQTBench,69,2,greedy_hdh,3570,,,1
realamprandom_indep_qiskit_69.qasm,Circuit,MQTBench,69,3,greedy_hdh,4761,,,1
realamprandom_indep_qiskit_69.qasm,Circuit,MQTBench,69,4,greedy_hdh,5346,,,1
realamprandom_indep_qiskit_7.qasm,Circuit,MQTBench,7,2,greedy_hdh,36,,,1
realamprandom_indep_qiskit_7.qasm,Circuit,MQTBench,7,3,greedy_hdh,45,,,1
realamprandom_indep_qiskit_7.qasm,Circuit,MQTBench,7,4,greedy_hdh,54,,,1
realamprandom_indep_qiskit_70.qasm,Circuit,MQTBench,70,2,greedy_hdh,3675,,,1
realamprandom_indep_qiskit_70.qasm,Circuit,MQTBench,70,3,greedy_hdh,4896,,,1
realamprandom_indep_qiskit_70.qasm,Circuit,MQTBench,70,4,greedy_hdh,5508,,,1
realamprandom_indep_qiskit_71.qasm,Circuit,MQTBench,71,2,greedy_hdh,3780,,,1
realamprandom_indep_qiskit_71.qasm,Circuit,MQTBench,71,3,greedy_hdh,5040,,,1
realamprandom_indep_qiskit_71.qasm,Circuit,MQTBench,71,4,greedy_hdh,5670,,,1
realamprandom_indep_qiskit_72.qasm,Circuit,MQTBench,72,2,greedy_hdh,3888,,,1
realamprandom_indep_qiskit_72.qasm,Circuit,MQTBench,72,3,greedy_hdh,5184,,,1
realamprandom_indep_qiskit_72.qasm,Circuit,MQTBench,72,4,greedy_hdh,5832,,,1
realamprandom_indep_qiskit_73.qasm,Circuit,MQTBench,73,2,greedy_hdh,3996,,,1
realamprandom_indep_qiskit_73.qasm,Circuit,MQTBench,73,3,greedy_hdh,5325,,,1
realamprandom_indep_qiskit_73.qasm,Circuit,MQTBench,73,4,greedy_hdh,5985,,,1
realamprandom_indep_qiskit_74.qasm,Circuit,MQTBench,74,2,greedy_hdh,4107,,,1
realamprandom_indep_qiskit_74.qasm,Circuit,MQTBench,74,3,greedy_hdh,5475,,,1
realamprandom_indep_qiskit_74.qasm,Circuit,MQTBench,74,4,greedy_hdh,6156,,,1
realamprandom_indep_qiskit_75.qasm,Circuit,MQTBench,75,2,greedy_hdh,4218,,,1
realamprandom_indep_qiskit_75.qasm,Circuit,MQTBench,75,3,greedy_hdh,5625,,,1
realamprandom_indep_qiskit_75.qasm,Circuit,MQTBench,75,4,greedy_hdh,6327,,,1
realamprandom_indep_qiskit_76.qasm,Circuit,MQTBench,76,2,greedy_hdh,4332,,,1
realamprandom_indep_qiskit_76.qasm,Circuit,MQTBench,76,3,greedy_hdh,5772,,,1
realamprandom_indep_qiskit_76.qasm,Circuit,MQTBench,76,4,greedy_hdh,6498,,,1
realamprandom_indep_qiskit_77.qasm,Circuit,MQTBench,77,2,greedy_hdh,4446,,,1
realamprandom_indep_qiskit_77.qasm,Circuit,MQTBench,77,3,greedy_hdh,5928,,,1
realamprandom_indep_qiskit_77.qasm,Circuit,MQTBench,77,4,greedy_hdh,6660,,,1
realamprandom_indep_qiskit_78.qasm,Circuit,MQTBench,78,2,greedy_hdh,4563,,,1
realamprandom_indep_qiskit_78.qasm,Circuit,MQTBench,78,3,greedy_hdh,6084,,,1
realamprandom_indep_qiskit_78.qasm,Circuit,MQTBench,78,4,greedy_hdh,6840,,,1
realamprandom_indep_qiskit_79.qasm,Circuit,MQTBench,79,2,greedy_hdh,4680,,,1
realamprandom_indep_qiskit_79.qasm,Circuit,MQTBench,79,3,greedy_hdh,6237,,,1
realamprandom_indep_qiskit_79.qasm,Circuit,MQTBench,79,4,greedy_hdh,7020,,,1
realamprandom_indep_qiskit_8.qasm,Circuit,MQTBench,8,2,greedy_hdh,48,,,1
realamprandom_indep_qiskit_8.qasm,Circuit,MQTBench,8,3,greedy_hdh,63,,,1
realamprandom_indep_qiskit_8.qasm,Circuit,MQTBench,8,4,greedy_hdh,72,,,1
realamprandom_indep_qiskit_80.qasm,Circuit,MQTBench,80,2,greedy_hdh,4800,,,1
realamprandom_indep_qiskit_80.qasm,Circuit,MQTBench,80,3,greedy_hdh,6399,,,1
realamprandom_indep_qiskit_80.qasm,Circuit,MQTBench,80,4,greedy_hdh,7200,,,1
realamprandom_indep_qiskit_81.qasm,Circuit,MQTBench,81,2,greedy_hdh,4920,,,1
realamprandom_indep_qiskit_81.qasm,Circuit,MQTBench,81,3,greedy_hdh,6561,,,1
realamprandom_indep_qiskit_81.qasm,Circuit,MQTBench,81,4,greedy_hdh,7371,,,1
realamprandom_indep_qiskit_82.qasm,Circuit,MQTBench,82,2,greedy_hdh,5043,,,1
realamprandom_indep_qiskit_82.qasm,Circuit,MQTBench,82,3,greedy_hdh,6720,,,1
realamprandom_indep_qiskit_82.qasm,Circuit,MQTBench,82,4,greedy_hdh,7560,,,1
realamprandom_indep_qiskit_83.qasm,Circuit,MQTBench,83,2,greedy_hdh,5166,,,1
realamprandom_indep_qiskit_83.qasm,Circuit,MQTBench,83,3,greedy_hdh,6888,,,1
realamprandom_indep_qiskit_83.qasm,Circuit,MQTBench,83,4,greedy_hdh,7749,,,1
realamprandom_indep_qiskit_84.qasm,Circuit,MQTBench,84,2,greedy_hdh,5292,,,1
realamprandom_indep_qiskit_84.qasm,Circuit,MQTBench,84,3,greedy_hdh,7056,,,1
realamprandom_indep_qiskit_84.qasm,Circuit,MQTBench,84,4,greedy_hdh,7938,,,1
realamprandom_indep_qiskit_85.qasm,Circuit,MQTBench,85,2,greedy_hdh,5418,,,1
realamprandom_indep_qiskit_85.qasm,Circuit,MQTBench,85,3,greedy_hdh,7221,,,1
realamprandom_indep_qiskit_85.qasm,Circuit,MQTBench,85,4,greedy_hdh,8118,,,1
realamprandom_indep_qiskit_86.qasm,Circuit,MQTBench,86,2,greedy_hdh,5547,,,1
realamprandom_indep_qiskit_86.qasm,Circuit,MQTBench,86,3,greedy_hdh,7395,,,1
realamprandom_indep_qiskit_86.qasm,Circuit,MQTBench,86,4,greedy_hdh,8316,,,1
realamprandom_indep_qiskit_87.qasm,Circuit,MQTBench,87,2,greedy_hdh,5676,,,1
realamprandom_indep_qiskit_87.qasm,Circuit,MQTBench,87,3,greedy_hdh,7569,,,1
realamprandom_indep_qiskit_87.qasm,Circuit,MQTBench,87,4,greedy_hdh,8514,,,1
realamprandom_indep_qiskit_88.qasm,Circuit,MQTBench,88,2,greedy_hdh,5808,,,1
realamprandom_indep_qiskit_88.qasm,Circuit,MQTBench,88,3,greedy_hdh,7740,,,1
realamprandom_indep_qiskit_88.qasm,Circuit,MQTBench,88,4,greedy_hdh,8712,,,1
realamprandom_indep_qiskit_89.qasm,Circuit,MQTBench,89,2,greedy_hdh,5940,,,1
realamprandom_indep_qiskit_89.qasm,Circuit,MQTBench,89,3,greedy_hdh,7920,,,1
realamprandom_indep_qiskit_89.qasm,Circuit,MQTBench,89,4,greedy_hdh,8901,,,1
realamprandom_indep_qiskit_9.qasm,Circuit,MQTBench,9,2,greedy_hdh,60,,,1
realamprandom_indep_qiskit_9.qasm,Circuit,MQTBench,9,3,greedy_hdh,81,,,1
realamprandom_indep_qiskit_9.qasm,Circuit,MQTBench,9,4,greedy_hdh,81,,,1
realamprandom_indep_qiskit_90.qasm,Circuit,MQTBench,90,2,greedy_hdh,6075,,,1
realamprandom_indep_qiskit_90.qasm,Circuit,MQTBench,90,3,greedy_hdh,8100,,,1
realamprandom_indep_qiskit_90.qasm,Circuit,MQTBench,90,4,greedy_hdh,9108,,,1
realamprandom_indep_qiskit_91.qasm,Circuit,MQTBench,91,2,greedy_hdh,6210,,,1
